rating,review_count,price_level,lat,lng,suitability
0.875,0.0043815301651499,0.0,0.4602034875662184,0.3453449569290114,0.5915918812743065
0.8,0.0074148972025615,0.6666666666666667,0.6451442987441283,0.4273611506323505,0.4425164082962591
0.7749999999999999,0.1498146275699359,0.3333333333333333,0.645130437193302,0.7374343585895531,0.5574059613934569
0.8,0.0141557128412537,0.3333333333333333,0.4227773003244124,0.2625656414104469,0.4918471942724525
0.8,0.0021907650825749,0.3333333333333333,0.4893127443098706,0.3181829940244824,0.4943653497748235
0.875,0.0043815301651499,0.0,0.3437664605916097,0.2806736166799055,0.5825364629131208
0.7749999999999999,0.0003370407819346,0.3333333333333333,0.625350004158463,0.5343663502083018,0.501420263286252
0.8,0.0112908661948095,0.0,0.6170330736603091,0.702511834855386,0.5893645052842277
0.7749999999999999,0.0021907650825749,0.3333333333333333,0.1788140057109899,0.5872157694595899,0.4822920516166348
0.8,0.0028648466464442,0.3333333333333333,0.1081200964763979,0.7760560829863152,0.4984015963004023
0.8,0.0107853050219076,0.3333333333333333,0.3673310970031593,0.779936363401248,0.5139322978601261
0.7749999999999999,0.0360633636670037,0.3333333333333333,0.6077181115023222,0.6856972863906776,0.5188231123280844
0.7749999999999999,0.0008426019548365,0.3333333333333333,0.7463197582545718,0.5903329280595244,0.5104187482354892
0.825,0.0033704078193461,0.0,0.4643619528152953,0.1642652042319241,0.5624424801981648
0.8,0.0018537243006403,0.3333333333333333,0.4712927282304235,0.2974881651446139,0.4923284952922774
0.8999999999999999,0.0053926525109538,0.3333333333333333,0.6128746084112322,0.5046175336935903,0.5508257361918606
0.8999999999999999,0.0062352544657903,0.0,0.2564386903607101,0.7230255839820074,0.6108437900568731
0.8,0.0021907650825749,0.3333333333333333,0.4518865570680077,0.2949013115348862,0.4913299562882506
0.7749999999999999,0.0018537243006403,0.3333333333333333,0.1136647168085005,0.7760560829863152,0.4883754906132662
0.8500000000000001,0.0010111223458038,0.3333333333333333,0.6350530897396993,0.5395400574282121,0.5323663273954702
0.825,0.0021907650825749,0.0,0.3950541986637859,0.2366971053106681,0.5622447947234952
0.75,0.003875968992248,0.3333333333333333,0.5128773807213634,0.2677393486303572,0.4735269604985939
0.825,0.0021907650825749,0.6666666666666667,0.3619805383826815,0.7969319916187487,0.4552695226915106
0.875,0.0967307044152342,0.0,0.672409969227374,0.4204154486897096,0.6336604822204244
0.875,0.0074148972025615,0.0,0.6584236644396242,0.3324106888790084,0.6017661868267001
0.75,0.0021907650825749,0.3333333333333333,0.4699065731473979,0.435884833277214,0.4792801331793365
0.7749999999999999,0.031850353892821,0.0,0.8706994538549111,0.5515430581783676,0.5906672317695102
0.925,0.0092686215032018,0.0,0.4990158298910501,0.4151900043975729,0.6184908781653918
0.825,0.0158409167509268,0.3333333333333333,0.2744587064401003,0.5949763302894553,0.5115573601950892
0.8,0.0092686215032018,0.3333333333333333,0.4463419367359051,0.2780867630701777,0.4923353547745981
0.8999999999999999,0.0146612740141557,0.0,0.1774278506279074,0.5600538065550609,0.601272465063395
0.7749999999999999,0.0018537243006403,0.3333333333333333,0.1552493692994403,0.5665209405799487,0.4799779661174949
0.875,0.0520728008088978,0.0,0.3631726317540824,0.779936363401248,0.6227772900004359
0.8999999999999999,0.0141557128412537,0.3333333333333333,0.6126805466996075,0.0168145484647084,0.5290548019439253
0.7749999999999999,0.003875968992248,0.3333333333333333,0.4477280918189308,0.2974881651446139,0.481756936879185
0.825,0.0045500505561172,0.3333333333333333,0.8706994538549111,0.5524743254779878,0.5358570374668135
0.925,0.019211324570273,0.3333333333333333,0.6958498516814302,0.2276431176760525,0.5552713791722894
0.875,0.0092686215032018,0.0,0.4823819688947424,0.4604599425717879,0.5999226820242871
0.8500000000000001,0.0001685203909673,0.3333333333333333,0.7043608438912088,0.5602348863076259,0.5366136759605654
0.8500000000000001,0.0050556117290192,0.0,0.4089157494940423,0.67904907261277,0.5959149246240465
0.8,0.0030333670374115,0.3333333333333333,0.2661417759418896,0.3531055177586495,0.4852057081295838
0.8500000000000001,0.0067408156386922,0.3333333333333333,0.8891075933576076,0.5563546058929205,0.5476286879874676
0.7749999999999999,0.0035389282103134,0.0,0.4449557816528795,0.2160022764312543,0.5441095813673007
0.7749999999999999,0.0476912706437478,0.3333333333333333,0.8762440741870137,0.5605970458129832,0.5294827705264575
0.8,0.001685203909673,0.3333333333333333,0.3673310970031593,0.2573919341905366,0.4850750460659201
0.925,0.0085945399393326,0.0,0.4047572842449654,0.3233567012443927,0.6089840612562678
